92807,33.850515,-117.79113
92808,33.858151,-117.73864
92821,33.923463,-117.89559
92823,33.918965,-117.83252
92831,33.878981,-117.89325
92832,33.869114,-117.92985
92833,33.874314,-117.96370
92835,33.903164,-117.91224
92840,33.785166,-117.93406
92841,33.786915,-117.98224
92843,33.763033,-117.93550
92844,33.765516,-117.97310
92845,33.782916,-118.02619
92860,33.925885,-117.55978
92861,33.812662,-117.81623
92865,33.831800,-117.84739
92866,33.785091,-117.84569
92867,33.811566,-117.82919
92868,33.787266,-117.87494
92869,33.792687,-117.79975
92870,33.883314,-117.85446
92879,33.880800,-117.54068
92880,33.903803,-117.60221
92881,33.839516,-117.53581
92882,33.866555,-117.59167
92883,33.771548,-117.47884
92886,33.888062,-117.80407
92887,33.883223,-117.73856
93001,34.311203,-119.30164
93003,34.268736,-119.22490
93004,34.278812,-119.16784
93010,34.231754,-119.05258
93012,34.218756,-118.99213
93013,34.402194,-119.52308
93015,34.396646,-118.90082
93021,34.292898,-118.87134
93022,34.401466,-119.30082
93023,34.456957,-119.25307
93030,34.217070,-119.17690
93033,34.166933,-119.16113
93035,34.179304,-119.22189
93040,34.424363,-118.73908
93041,34.154072,-119.18829
93060,34.367474,-119.07317
93063,34.279343,-118.69607
93065,34.265003,-118.77177
93066,34.287679,-119.02059
93067,34.421895,-119.60084
93101,34.420163,-119.70650
93103,34.428191,-119.68412
93105,34.440050,-119.75496
93108,34.433687,-119.63184
93109,34.403230,-119.72069
93110,34.439579,-119.76788
93111,34.443529,-119.80297
93117,34.443746,-119.94215
93201,35.889586,-119.49352
93202,36.311439,-119.70823
93203,35.161923,-118.84655
93204,35.930766,-120.10057
93205,35.576134,-118.46745
93206,35.378250,-119.41664
93207,35.871370,-118.68210
93208,36.062748,-118.60663
93210,36.194736,-120.30865
93212,36.085342,-119.55480
93215,35.774967,-119.23371
93216,35.771876,-119.26984
93218,35.842485,-119.01483
93219,35.873680,-119.26362
93221,36.304696,-119.11383
93222,34.850984,-119.16626
93223,36.300574,-119.20552
93224,35.202535,-119.56093
93225,34.815266,-119.00404
93226,35.727428,-118.72424
93230,36.327063,-119.64510
93234,36.209815,-120.08470
93235,36.387879,-119.21908
93238,35.784367,-118.43769
93239,36.015318,-120.00772
93240,35.617148,-118.45299
93241,35.256873,-118.91325
93242,36.434650,-119.71753
93243,34.851405,-118.87993
93244,36.417743,-119.00457
93245,36.312075,-119.80349
93247,36.201983,-119.08589
93249,35.689717,-119.91961
93250,35.670747,-119.21336
93251,35.364749,-119.70242
93252,35.040362,-119.41514
93254,34.956385,-119.74696
93255,35.666835,-118.01701
93256,35.957119,-119.31287
93257,36.055121,-119.01595
93260,35.846291,-118.63298
93261,35.801627,-119.11699
93262,36.596251,-118.73425
93263,35.490517,-119.26495
93265,36.150892,-118.76204
93266,36.177361,-119.82042
93267,36.141864,-119.09411
93268,35.162776,-119.43030
93270,35.949010,-119.03742
93271,36.431565,-118.86296
93272,36.059363,-119.32025
93274,36.201451,-119.34994
93276,35.305512,-119.38925
93277,36.311000,-119.32637
93280,35.605045,-119.37143
93282,36.127630,-119.52202
93283,35.614134,-118.27824
93285,35.714118,-118.48416
93286,36.431121,-119.10642
93287,35.702936,-118.88440
93291,36.351009,-119.33655
93292,36.358928,-119.24027
93301,35.381408,-119.01935
93304,35.344209,-119.02225
93305,35.387058,-118.98647
93306,35.396411,-118.92268
93307,35.324767,-118.96329
93308,35.487491,-119.00896
93309,35.340759,-119.06497
93311,35.200467,-119.17399
93312,35.390680,-119.18583
93313,35.197660,-119.05698
93401,35.262548,-120.65196
93402,35.313222,-120.83468
93405,35.277189,-120.70305
93420,35.119678,-120.55116
93422,35.474913,-120.67600
93424,35.185540,-120.72583
93426,35.834919,-120.98093
93427,34.613014,-120.20510
93428,35.563246,-121.07736
93429,34.842293,-120.53180
93430,35.459347,-120.88947
93432,35.495242,-120.48392
93433,35.120934,-120.61952
93434,34.958896,-120.58014
93435,35.508282,-121.03551
93436,34.639682,-120.44710
93437,34.734890,-120.53467
93440,34.754650,-120.27032
93441,34.709973,-120.09201
93442,35.373047,-120.83844
93444,35.032408,-120.49446
93445,35.097599,-120.61327
93446,35.640589,-120.70418
93447,35.664837,-120.64542
93449,35.150886,-120.65401
93450,35.964022,-120.87339
93451,35.818054,-120.63645
93452,35.664386,-121.21965
